swap_count,mean_misp,mean_opinion_percent,mean_majority_opinion_percent,mean_minority_opinion_percent,mean_minority_degree_fraction
323,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
324,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
325,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
326,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
327,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
328,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
329,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
330,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
331,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
332,0.2984103231424287,36.15896768575713,31.30502250651504,46.01394729209712,59.365829145728654
